9952171893401401,.b10993265,"The Roman elegiac poets; edited, with introd. and notes by Karl Pomeroy Harrington.",American book company,[c1914]
9952171897001401,.b10991323,Obra literaria.,"Taurus,",1961.
9952171899301401,.b10993034,"Roman portraits: Lucretius, the poet of science, Virgil, an interpretation, Horace, an appreciation, Cicero, his critics, Augustus, his character, by Moses Stephen Slaughter...with a remembrance by Andrew F. West...","Yale university press; [etc., etc.]",1925.
9952171922501401,.b10982966,Une anthologie vivante de la litterature d'aujourd'hui [1945-1965],Perrin,[1965-66]
9952171928801401,.b10986698,Concerning French Verse : an essay for English-speaking readers of French / by Charles Cameron Clarke.,"Yale University Press,",1922.
9952171973501401,.b11021032,La forja de los suenõs. Edited by Carmine Rocco Linsalata and Frank Sedwick.,Houghton Mifflin,[1963]
9952172033201401,.b10995924,"An anthology of seventeenth century French literature, compiled by members of the Dept. of Modern Languages, Princeton University: P. A. Chapman, Louis Cons, S. L. Levengood, W. U. Vreeland.","Princeton University Press,",1928.
9952172068101401,.b11009007,Neo-critique et paleo-critique ou Contre Picard.,"J.-J. Pauvert,",1966.
9952172107901401,.b11015081,"Consuelo; comedia en tres actos y en verso, por Adelardo Lopez de Ayala, ed. with introduction and notes, by Aurelio Espinosa ...","H. Holt and Company,",1911.
9952172131601401,.b11015871,"Entresuelo, novela.","Ediciones Botas,",1948.
9952172133301401,.b11006651,"Cancionero de romances. Sevilla 1584. Edicion, estudio, bibliografia e indices por Antonio Rodriguez-Moñino.","Editorial Castalia,",1967.
9952172183401401,.b11040385,"La mise a mort; [roman, par] Aragon.",Gallimard,[1965]
9952172271501401,.b11045826,"Baudelaire ""entre Dieu et Satan"" ...",R. Julliard,[1946]
9952172386101401,.b11057245,"Las memorias de Mama Blanca, por Teresa de la Parra; edited with introduction, notes, exercises and vocabulary, by Carlos Garcia-Prada ... and Clotilde M. Wilson ...","The Macmillan Company,",1932.
9952172987501401,.b1111437x,"The aesthetic of Walter Pater, by Ruth C. Child.","Octagon Books,",1969 [c1940]
9952173344601401,.b11146114,La Litterature en France depuis 1945 [par] Jacques Bersani [et al.],Bordas,[1970]
9952174560701401,.b1156975x,God and the rich society; a study of Christians in a world of abundance.,"Oxford University Press,",1961.
9952174659401401,.b11547959,Leocadia. Edited by Bettina L. Knapp and Alba della Fazia.,Appleton-Century-Crofts,[c1965]
9952175571501401,.b11659191,In defense of the national interest; a critical examination of American foreign policy.,"Knopf,",1951.
9952175661901401,.b11654521,The satire of Seneca on the Apotheosis of Claudius commonly called the Apocolocyntosis; a study by Allan Perley Ball.,The Columbia University Press;,1902.
9952175789101401,.b11673965,"Virginia, 1584-1607; the first English settlement in North America; a brief history with a selection of contemporary narratives.",T. Brun,[1957]
9952175798901401,.b11668428,"California, from the conquest of 1846 to the second vigilance committee in San Francisco [1856] A study of American character, by Josiah Royce ...","Houghton, Mifflin and company,",1886.
9952175833101401,.b11666729,"California county boundaries: a study of the division of the state into counties and the subsequent changes in their boundaries. Publication of the California Historical Survey Commission, Berkeley, 1923.","California State Print. Off., F. J. Smith, supt.,",1923.
9952175883701401,.b11678240,Bleeding Kansas.,"Oxford University Press,",1954.
9952175884001401,.b11678215,The battle cry of freedom.,"University of Kansas Press,",1954.
9952175887301401,.b1167572x,"The Mississippi question, 1795-1803; a study in trade, politics, and diplomacy, by Arthur Preston Whitaker.","C. Appleton-Century company, incorporated",[c1934]
9952175891701401,.b11675330,"The Old Northwest; pioneer period, 1815-1840, by R. Carlyle Buley.","Indiana University Press,",1951 [c1950]
9952175897401401,.b11677636,The cattlemen from the Rio Grande across the far Marias.,Hastings House,[1958]
9952175898301401,.b11677582,The buffalo hunters; the story of the hide men.,Hastings House,[1954]
9952175931401401,.b11672481,"Vergil and the English poets, by Elizabeth Nitchie ...","Columbia University Press,",1919.
9952175937001401,.b11668684,"The Indian uprising in Lower California, 1734-1737, as described by Father Sigismundo Taraval. Translated, with introd. and notes, by Marguerite Eyer Wilbur.","Quivira Society,",1931.
9952175956801401,.b11705371,"Fear God and take your own part, by Theodore Roosevelt.",George H. Doran Company,[1916]
9952176016601401,.b11687812,"Mission to the north, by Florence Jaffray Harriman ... 17 illustrations.",J.B. Lippincott company,[c1941]
9952176108301401,.b11688890,"Flood tide of empire; Spain and the Pacific Northwest, 1543-1819, by Warren L. Cook.","Yale University Press,",1973.
9952176113901401,.b11689808,"Russian expansion on the Pacific, 1641-1850; an account of the earliest and later expeditions made by the Russians along the Pacific coast of Asia and North America; including some related expeditions to the Arctic regions, by F. A. Golder.","The Arthur H. Clark co.,",1914.
9952176139901401,.b11688105,"Roosevelt and the Caribbean, by Howard C. Hill ...",The University of Chicago Press,[c1927]
9952176140201401,.b11688075,Crises in foreign policy; a simulation analysis [by] Charles F. Hermann.,"[Published for Center of International Studies, Princeton University by] Bobbs-Merrill",[1969]
9952176220601401,.b11713124,The British Parliament.,Faber and Faber,[1962]
9952176247701401,.b11707501,"The parchment peace; the United States Senate and the Washington Conference, 1921-1922.",University of Georgia Press,[1955]
9952176264001401,.b11714918,Decision.,"Dutton,",1971.
9952176327601401,.b11712260,"Members of the Long Parliament, by D. Brunton and D.H. Pennington. Introd. by R.H. Tawney.","Harvard University Press,",1954.
9952176330101401,.b1171220x,"Parliamentary government in the Commonwealth; a symposium. Foreword by Stephen King-Hall, introd. by Alexander Brady. Contributors: Sir Ernest Barker [and others]",Hansard Society,[1951]
9952160903301401,.b10000203,Lion-Queue-Coupee : l'ecart symbolique chez Chretien de Troyes.,"Librairie Droz,",1972.
9952162596601401,.b10177139,"The present danger : ""Do we have the will to reverse the decline of American power?"" / Norman Podhoretz.","Simon and Schuster,",c1980.
9952163463101401,.b10269423,"Le pere Goriot de Balzac : ecriture, structures, significations / Pierre Barberis.","Larousse Universite,",c1972.
9952163533401401,.b10263810,U.S. policy toward Africa / edited by Frederick S. Arkhurst.,,1975.
9952164144001401,.b1032494x,Studies in seventeenth-century French literature / presented to Morris Bishop ; edited by Jean-Jacques Demorest.,"Cornell University Press,",1962.
9952164524201401,.b10379873,"A structural study of autobiography : Proust, Leiris, Sartre, Levi-Strauss / Jeffrey Mehlman.","Cornell University Press,",1974.
9952165317101401,.b10485405,Me and mine : the life story of Helen Sekaquaptewa / as told to Louise Udall ; illustrated by Phillip Sekaquaptewa.,"University of Arizona Press,",c1969.
9952166645401401,.b10626347,Ancient literary criticism: the principal texts in new translations; edited by D. A. Russell and M. Winterbottom.,"Clarendon Press,",1972.
9952167905901401,.b10795765,"Critical miscellanies, by John Morley.","Macmillan,",1886-1908.
9952167932301401,.b10786831,"Loiterer's harvest, by E. V. Lucas...","The Mcmillan company,",1913.
9952167961701401,.b10809983,"Letters of Thomas Carlyle, 1826-1836, ed. by Charles Eliot Norton.","Macmillan and Co.,",1889.
9952168124501401,.b10808474,"On England, and other addresses by the Right Honourable Stanley Baldwin.","P. Allan & co., Ltd.",[1926]
9952168127501401,.b1081100x,Letters of literary men... arranged and edited by Frank Arthur Mumby.,G. Routledge;,[1906-11]
9952168199601401,.b10828783,"Essais et ecrits de combat. Textes presentes et annotes par Yves Bridel, Jacques Chabot, et Joseph Jurt. Sous la direction de Michel Esteve.",Gallimard,[1971-
9952168241701401,.b10806787,"Modern essays, selected by Christopher Morley.","Harcourt, Brace and company,",1921.
9952168398701401,.b10851410,"The plague pamphlets of Thomas Dekker, ed. by F. P. Wilson.","Clarendon Press,",1925.
9952168416301401,.b10848472,"La chanson de Roland, Oxford version; edition, notes and glossary by T. Atkinson Jenkins ...",D.C. Heath and Company,[c1924]
9952168422101401,.b10845768,L'homme de minuit; roman.,Michel,[c1938]
9952168477601401,.b10854885,"Johnsonian miscellanies, arranged and edited by George Birkbeck Hill.",Barnes & Noble,[1966]
9952168508201401,.b10844685,"Theâtre, recits, nouvelles. Pref. par Jean Grenier. Textes etablis et annotes par Roger Quilliot.","Gallimard,",1962]
9952168537801401,.b10850077,"Le charroi de Nîmes, chanson de geste du XIIe siecle. Editee par J.-L. Perrier.","H. Champion,",1931.
9952168550601401,.b10846943,"George Borrow, by Robert R. Meyers.",Twayne Publishers,[1966]
9952168554701401,.b10899893,"L'Apollon de Bellac, piece en un acte.",B. Grasset,[1947]
9952168561901401,.b10892886,Les dieux ont soif.,Calmann-Levy,[c1912]
9952168659401401,.b1087060x,"La prose francaise; anthologie, histoire, et critique d'un art.","Stock, Delamain et Boutelleau,",1951-
9952168706101401,.b10876406,Literature through art; a new approach to French literature.,"Oxford University Press,",1952.
9952168717401401,.b10872012,"Stendhal, Balzac, et le feminisme romantique.","Lettres modernes,",1970.
9952168723901401,.b10873934,Le genre dramatique; essai.,Editions Regain,[1965]
9952168748301401,.b1086541x,Diderot et l'Encyclopedie / Joseph Le Gras.,"E. Malfere,",1928.
9952168764901401,.b10877782,"French tragedy in the time of Louis XV and Voltaire, 1715-1774.","Johns Hopkins Press,",1950.
9952168768201401,.b10899017,Batailles dans la montagne; roman.,Gallimard,[1937]
9952168778201401,.b10878324,"Style rococo, style des ""lumieres.""","J. Corti,",1963.
9952168841901401,.b10893246,"The opinions of Anatole France, recorded by Paul Gsell, translated from the French by Ernest A. Boyd.","Knopf,",1922.
9952168857101401,.b10917925,Las fronteras del realismo; literatura chilena del siglo xx.,Zig-Zag,[1962]
9952168916101401,.b10895309,"The daughter of heaven, by Pierre Loti [pseud.] and Judith Gautier; tr. by Ruth Helen Davis.","Duffield & company,",1912.
9952169026601401,.b10920079,La elegia funeral en la poesia española.,Editorial Gredos,[1969]
9952169028401401,.b10920043,Los heroes universales de la literatura española [por] Juan Cabal [pseud.,Editorial Juventud,[1942]
9952169030601401,.b10915783,"Oeuvres poetiques de Philippe de Remi, sire de Beaumanoir, pub. par Hermann Suchier.","Firmin Didot et cie,",1884-85.
9952169103201401,.b10901607,Mille chemins ouverts.,B. Grasset,[1964]
9952169271501401,.b11180298,"Corneille and the Spanish drama, by J. B. Segall.","AMS Press,",1966 [c1902]
9952169292101401,.b10933517,"The joy of living (Es lebe das leben) A play in five acts, by Hermann Sudermann, tr. from the German by Edith Wharton.","C. Scribner's Sons,",1902.
9952169299901401,.b10940601,"Spanish and Portuguese romances of chivalry; the revival of the romance of chivalry in the Spanish Peninsula, and its extension and influence abroad, by Henry Thomas ...","The University Press,",1920.
9952169311901401,.b10942506,Teatro moderno español.,"Ediciones Partenon,",1944.
9952170240501401,.b11256643,Representative French lyrics of the nineteenth century.,Ginn and Company,[c1913]
9952170766701401,.b1133132x,Cronica de la Nueva España / edicion de Manuel Magallon. Estudio preliminar indices ; por Agustin Millares Carlo.,"Atlas,",1971.
9952170780001401,.b11336213,Obras de don Ramon de Mesonero Romanos / edicion y estudio preliminar de Carlos Seco Serrano.,"Ediciones Atlas,",1967.
9952170929401401,.b11334022,Memorias del reinado de Isabel II / marques de  Miraflores ; edicion y estudio preliminar de Manuel Fernandez Suarez.,"Ediciones Atlas,",1964.
9952171354401401,.b10957820,Los enemigos de la mujer (novela),Prometeo,[c1919]
9952171457401401,.b10976450,"El molino de viento, y otras novelas cortas. [Dibujos originales de Lorenzo Goñi]",Editorial Noguer,[1956]
9952171476901401,.b1094834x,Amadis de Gaula.,"Consejo Superior de Investigaciones Cientificas, Instituto ""Miguel de Cervantes,""",1959-69.
9952171565801401,.b10949598,Maladron (Epopeya de los Andes verdes),Editorial Losada,[1969]
9952171653701401,.b10985025,La hoja roja.,Ediciones Destino,[1959]
9952171703701401,.b10978823,Plaisir et lectures.,Gallimard,[1964]
9952171793601401,.b10994439,A history of Latin literature from Ennius to Boethius.,"Harper & brothers,",1883.
9952171801401401,.b1099001x,El circo.,Ediciones Destino,[1957]
9952171822001401,.b10980374,Teoria de la novela en Cervantes [por] E.C. Riley.  [Traduccion de Carlos Sahagun],Taurus,[1966]
9952171894601401,.b10993198,"The complete Roman drama; all the extant comedies of Plautus and Terence, and the tragedies of Seneca, in a variety of translations, edited, and with an introduction, by George E. Duckworth.",Random house,[1942]
9952171919701401,.b10979955,Metamorphoses du roman [par] R.M. Alberes.,A. Michel,[1966]
9952171988301401,.b11018112,Benito Lynch.,La Mandragora,[1959]
9952172046801401,.b11001501,"Modern French poetry; an anthology, compiled and translated by Joseph T. Shipley.",Greenberg,[c1926]
9952172100501401,.b11004939,Three centuries of French poetic theory; a critical history of the chief arts of poetry in France (1328-1630) by Warner Forrest Patterson.,"University of Michigan press,",1935.
9952172252301401,.b11007424,Narcisse romancier; essai sur la premiere personne dans le roman.,"J. Corti,",1973.
9952172263101401,.b11047860,"Estudio de ""Arauco domado"" de Pedro de Oña.","Hispanic Institute in the United States,",1952.
9952172285701401,.b11036163,"Plays of G. Martinez Sierra ... in English versions by John Garrett Underhill, with a critical appreciation of the plays by H. Granville Barker.",E. P. Dutton & Company,[c1923]
9952172360001401,.b11059448,"Charles Dickens, 1812-1870; an anthology chosen and annotated by Lola L. Szladits from materials in the Berg Collection of English and American Literature in commemoration of the centennial of Dickens's death.","New York Public Library ;Arno Press,",1970.
9952172366301401,.b11059825,Baroque & renaissance poetique. Prealable a l'examen du baroque litteraire francais. Quelques aspects de la poesie de Ronsard. Esquisse d'un Malherbe.,"J. Corti,",1955.
9952172423801401,.b11048219,La Pensee politique et sociale de Balzac.,"A. Colin,",1967.
9952172427801401,.b11047999,Le feu : (journal d'une escouade).,"E. Flammarion,",[c1917]
9952172450601401,.b11041948,Le vin de Paris; nouvelles.,Gallimard,[1947]
9952172513201401,.b11051346,Esto no es un libro; [poemas.,"Editorial Universitaria, Universidad de Puerto Rico,",1963.
9952172531301401,.b11054487,"Sinfonia pastoral, edited by Joseph W. Barlow ... illustrated by Fernando Marco.",American Book Company,[c1933]
9952172539601401,.b11041286,Theâtre complet de Emile Augier.,Calmann-Levy,[1889]
9952172868601401,.b11118258,Novelas ejemplares. Edicion y notas de Francise Rodriguez Marin.,"Ediciones de 'La Lectura"",",1914-1917.
9952173297801401,.b11156594,La comedie humaine / Balzac ; preface de Pierre-Georges Castex ; presentation et notes de Pierre Citron.,"Editions du Seuil,",1965-
9952173605201401,.b11386290,Parliaments and estates in Europe to 1789 / A. R. Myers.,,c1975.
9952174564801401,.b1156751x,"The social ideas of the northern evangelists, 1826-1860.","Coumbia University Press,",1954.
9952174582201401,.b11568884,"Religion, science, and society in the modern world.",Yale University Press;,1943.
9952174721501401,.b11569074,Christian realism and political problems.,"Scribner,",1953.
9952175560201401,.b11659117,"The U. S. and Latin America, by Herbert L. Matthews. An atlas of Latin America, by Lula T. Holmes.",Foreign Policy Association],1953.
9952175570901401,.b11659233,International communism and American policy [by] Bernard S. Morris.,"Atherton Press,",1966.
9952175571001401,.b11659221,The foreign policy of the United States.,"Knopf,",1951.
9952175672201401,.b11655884,Pvbli Vergili Maronis Aeneidos liber qvartvs; edited by Arthur Stanley Pease.,"Harvard university press,",1935.
9952175761601401,.b11677326,The persistence of the westward movement : and other essays / by John Carl Parish ; with an introduction by Dan Elbert Clark.,"University of California Press,",1943.
9952175762601401,.b11677211,The Overland Trail.,Bobbs-Merrill Co.,[1947]
9952175765601401,.b11676905,"Spanish missions of the old Southwest, by Cleve Hallenbeck; with 119 half-tone and 11 line illustrations.","Doubleday, Page and company,",1926.
9952175780901401,.b11675950,Altgeld's America; the Lincoln ideal versus changing realities.,Funk & Wagnalls Co.,[1958]
9952175784201401,.b11676541,"The Arkansas, by Clyde Brion Davis; illustrated by Donald McKay.","Farrar & Rinehart, Incorporated",[c1940]
9952175786201401,.b11676346,"The best of the American cowboy, with drawings by Nick Eggenhofer.",University of Oklahoma Press,[1957]
9952175789301401,.b11673941,"Virginia: the English heritage in America; the story in text and pictures of Englands first permanent colony in the New World, from its founding in 1607 through the years of its leadership to American nationhood.",Hastings House,[1966]
9952175802301401,.b11668222,Occurrences in Hispanic California / Angustias Ord ; translated and edited by Francis Price and William E. Ellison.,"Academy of American Franciscan History,",1956.
9952175935601401,.b11672249,"Harvard lectures on the Vergilian age, by Robert Seymour Conway ...","Harvard University Press,",1928.
9952175961001401,.b11704755,Conduct of American diplomacy.,"Van Nostrand,",[1950]
9952175991401401,.b11693800,The development of Hispanic America [by] A. Curtis Wilgus.,"Farrar & Rinehart, inc.",[c1941]
9952176077301401,.b1169404x,"Ancient arts of the Andes. With an introd. by Rene d'Harnoncourt. The Museum of Modern Art, New York, in collaboration with the California Palace of the Legion of Honor, San Francisco [and] the Minneapolis Institute of Arts.","Museum of Modern Art,",1954]
9952176121501401,.b11690896,"Inside Latin America, by John Gunther.","Harper & brothers,",1941.
9952176198601401,.b11714335,The House of Representatives and foreign affairs.,University of Pittsburgh,[c1958]
9952176221901401,.b11713045,"History of Parliament ... 1439-1509, by Colonel the Right Honourable Josiah C. Wedgwood ... in collaboration with Anne D. Holt ...","H.M. Stationery Off.,",1936-
9952176240501401,.b11704147,Hands off; a history of the Monroe doctrine [by] Dexter Perkins ...,"Little, Brown and Company,",1941.
9952176252801401,.b11704895,"Henry L. Stimson and Japan, 1931-33.",University of Chicago Press,[1963]
9952176495701401,.b1171699x,"American parties and elections, by Edward McChesney Sait, PH. D.",The Century Co.,[c1927]
9952161725401401,.b10054492,Primacy or world order : American foreign policy since the cold war / Stanley Hoffmann.,"McGraw-Hill,",c1978.
9952162042301401,.b10085464,The Parliament of France.,Hansard Society,1951
9952162839901401,.b10194551,"De Baudelaire au surrealisme, par Marcel Raymond.","Corti,",1966.
9952163572301401,.b10292123,The Old French and Chaucerian fabliaux : a study of their comic climax / Thomas D. Cooke.,"University of Missouri Press,",c1978.
9952163608001401,.b10295173,This was San Francisco : being first-hand accounts of the evolution of one of Americas favorite cities.,D. McKay Co.,[1962]
9952163644901401,.b10260110,Lady Gregory.,,[1973]
9952163827001401,.b10300375,Les silences de la mer.,Jacques Schiffrin,"[cl942, l943 printing]"
9952167065801401,.b10700237,"Law, church, and society : essays in honor of Stephan Kuttner / edited by Kenneth Pennington and Robert Somerville ; [contributors] Robin Ann Aronstam ... [et al.].","University of Pennsylvania Press,",1977.
9952167151001401,.b10681942,Philippics with an English translation by Walter C. A. Ker.,Harvard University Press ;,1963.
9952167901901401,.b10796198,"Essays in freedom and rebellion, by Henry W. Nevinson.","Yale University Press,",1921.
9952167983001401,.b10801583,"Select prose of Robert Southey, ed. with an introduction by Jacob Zeitlin.","Macmillan,",1916.
9952168120901401,.b10812738,Letters of John Ruskin to Charles Eliot Norton.,"Houghton, Mifflin,",1904.
9952168326401401,.b10832221,"Un singe en hiver, roman.",La Table ronde,[1959]
9952168386201401,.b10858738,Corneille: Polyeucte.,Barron's Educational Series,[1960]
9952168450901401,.b10837784,"Les contes moralises de Nicole Bozon, frere mineur, pub. pour la premiere fois d'apres les manuscripts de Londres et de Cheltenham par Lucy Toulmin Smith et Paul Meyer.","Firmin Didot et cie,",1889.
9952168456201401,.b10853558,"The English works of Giles Fletcher, the Elder / edited by Lloyd E. Berry.","University of Wisconsin Press,",1964.
9952168475801401,.b1085440x,"The chronicle of Jocelin of Brakelond: a picture of monastic life in the days of Abbot Samson, newly edited by Sir Ernest Clarke.","A. Moring, The De la More Press,",1903.
9952168538101401,.b10850041,"An index to G. K. Chesterton, edited, with an introd. by Joseph W. Sprug. Pref. by James J. Kortendick.",Catholic University of America Press,[1966]
9952168566201401,.b1089066x,Four farces. Translated and with an introd. by Norman R. Shapiro.,University of Chicago Press,[1970]
9952168577301401,.b10875864,La nouvelle francaise.,"Presses universitaires de France,",1974.
9952168597701401,.b10869463,Cecile parmi nous; roman.,"Mercvre de France,",1938.
9952168658201401,.b10870660,"An introduction to French literature of the seventeenth century, by Charles R. Bagley.","D. Appleton-Century company, incorporated",[c1937]
9952168663401401,.b10900408,La folle de Chaillot. Edited by Mary Elizabeth Storer.,Harper,[1955]
9952168671701401,.b10895231,Les bêtes. Suivi de Le temps des morts.,Gallimard,[1953]
9952168676201401,.b10899352,Le deserteur et autres recits. Pref. de Henri Fluchere.,Gallimard,[1973]
9952168705301401,.b10876492,"Courrier litteraire, XVIIIe siecle.",A. Michel,[1961-62]
9952168794101401,.b10891869,L'idiot de la famille; Gustave Flaubert de 1821-1857.,Gallimard,[1971-
9952168826701401,.b10893763,La vie en fleur.,"Calmann-Levy,",1922.
9952169002201401,.b10921345,Modernismo frente a noventa y ocho; una introduccion a la literatura española del siglo XX.,"Espasa-Calpe,",1951.
9952169133601401,.b1092503x,"Los godos y la epopeya española, ""Chansons de geste"" y Baladas Nordicas.",Espasa-Calpe,[c1956]
9952169142401401,.b1092212x,Historia del romanticismo en España.,"Editorial Labor, s.a.",[1943]
9952169209701401,.b1093473x,Metrica española; reseña historica y descriptiva.,"Syracuse University Press,",1956.
9952169210001401,.b10941745,Grandes novelistas de la America Hispana.,"Univ. of California Press,",1949 [c1941-43]
9952169249401401,.b10903756,Selected poems.,"D. C. Heath & co.,",1908.
9952169323001401,.b10936713,La poesia epica del Siglo de Oro. Version española de J.C. Cayol de Bethencourt.,Editorial Gredos,[1968]
9952169326001401,.b10936397,Novelistas españoles de los siglos xix y xx.,Ediciones Guadarrama,[1957]
9952169339301401,.b10937791,"La leyenda de Don Juan; origenes poeticos de ""El burlador de Sevilla"" y ""Convidado de piedra"".",Espasa-Calpe argentina,[1946]
9952169497801401,.b11172332,"The last American frontier, by Frederic Logan Paxson.","The Macmillan company,",1910.
9952170261901401,.b11282137,Historia de la literatura hispanoamericana / por Enrique Anderson Imbert.,"Fondo de la Cultura Economica,",1962-1964.
9952170766001401,.b1133180x,Obras de Tirso de Molina / edicion y estudio preliminar por Maria del Pilar Palomo.,"Ediciones Atlas,",1970-71.
9952170779001401,.b11336274,Tratados mejicanos / edicion y estudio preliminar de Francisco Sanchez-Castañer.,"Ediciones Atlas,",1968.
9952171362001401,.b10945763,"Teatro completo de Florencio Sanchez; veinte obras compiladas y anotadas, con los juicios que merecieron sus estrenos, por Dardo Cuneo.",Editorial Claridad,[c1941]
9952171462601401,.b10954442,"Un perdido, novela chilena.","Espasa-Calpa, s.a.",[1926]
9952171549001401,.b10950746,Los fracasados.,"Ediciones Botas,",1939.
9952171618101401,.b10970794,The dramatic craftsmanship of Calderon: his use of earlier plays.,"Dolphin Book Co.,",1958.
9952171748701401,.b10969950,"The allegorical drama of Calderon, an introduction to the Autos sacramentales, by Alexander A. Parker.","Dolphin Book,",1943.
9952171769301401,.b10999796,Poetes et romanciers du moyen âge.,"Gallimard,",c1952]
9952171802901401,.b10989900,Gonzalo de Berceo.,Twayne Publishers,[1972]
9952171803601401,.b10989869,Los recursos literarios de Berceo.,Editorial Gredos,[1968]
9952171806701401,.b10987046,Romulo Gallegos.,,1954.
9952171877101401,.b10993721,"Poetic individuality in the Middle Ages: new departures in poetry, 1000-1150.","Clarendon P.,",1970.
9952171892401401,.b10993368,"Masterpieces of Latin literature; Terence: Lucretius: Catullus: Virgil: Horace: Tibullus: Propertius: Ovid: Petronius: Martial: Juvenal: Cicero: Caesar: Livy: Tacitus: Pliny the Younger: Apuleius; with biographical sketches and notes, ed. by Gordon Jennings Laing ...","Houghton, Mifflin and company,",[1903]
9952171942601401,.b10979748,Questions de litterature; etudes valeryennes et autres.,"Columbia University Press,",1967.
9952171953901401,.b11021561,Paginas escogidas.,"Calleja,",1917.
9952171982501401,.b11004381,"French thought in the eighteenth century, by Daniel Mornet ... translated by Lawrence M. Levin ...","Prentice-Hall, Inc.,",1929.
9952171982901401,.b11004356,"La pensee francaise au XVIIIe siecle, par Daniel Mornet.","A. Colin,",1926.
9952172008901401,.b11012699,"Horace & his lyric poetry, by L. P. Wilkinson.","The University Press,",1946.
9952172026901401,.b11006286,"Claudian, with an English translation by Maurice Platnauer ...",W. Heinemann;,1922.
9952172027801401,.b11006195,Le Roman depuis la Revolution.,"A. Colin,",1967.
9952172102301401,.b11004745,"Swindlers & rogues in French drama, by Hilda Laura Norman, PH. D.",The University of Chicago Press,[c1928]
9952172115801401,.b11014647,"Rimas de Lupercio y Bartolome L. de Argensola. Edicion, prologo y notas de Jose Manuel Blecua.","Instituto Miguel de Cervantes,",1950-
9952172145701401,.b10997994,"French belles lettres from 1640 to 1870 ... humor, sentiment, romance; with special introduction by Joel Benton, and biographical notes.",M. W. Dunne,[1901]
9952172245301401,.b11007631,Quarante ans de theâtre (feuilletons dramatiques) ...,"Bibliotheque des Annales politiques et litteraires,",1900-02.
9952172246001401,.b11007606,A history of the French novel (to the close of the 19th century) by George Saintsbury.,"Macmillan and co., limited,",1917-19.
9952173197201401,.b11135608,Funeral orations by Saint Gregory Nazianzen and Saint Ambrose / translated by Leo P. McCauley ... [et al.]. With an introd. on the early Christian funeral oration by Martin R. P. McGuire.,"Fathers of the Church,",1953.
9952173261801401,.b11161255,Le roman en France depuis 1610 jusqu'a nos jours; lectures et esquisses par Paul Morillot ...,G.Masson,[1893]
9952174584701401,.b11568598,Church and state in contemporary America : a study of the problems they present and the principles which should determine their relationship / by William Adams Brown ; in association with a committee of American Christians appointed by the Federal council of the churches of Christ in America.,"C. Scribner's sons,",1936.
9952174660101401,.b11547881,Audiberti.,Gallimard,[1964]
9952174731101401,.b11568021,"Millhands & preachers, a study of Gastonia, by Liston Pope.",Yale University Press;,1942.
9952174852701401,.b11566139,Sermons. Edited with introductions and critical apparatus by George R. Potter and Evelyn M. Simpson.,"University of California Press,",1953-62.
9952175571201401,.b1165921x,Vietnam and the United States [by] Hans J. Morgenthau.,Public Affairs Press,[1965]
9952175679001401,.b11655598,Two dramatizations from Vergil. I. Dido--the Phoenician queen. II. The fall of Troy. Arranged and translated into English verse by Frank Justus Miller ... The stage directions and music for the Dido are contributed by J. Raleigh Nelson.,"The University of Chicago Press,",1908.
9952175784901401,.b11676474,"Exploring southwestern trails, 1846-1854, by Philip St. George Cooke, William Henry Chase Whiting [and] Francois Xavier Aubry. Edited by Ralph P. Bieber in collaboration with Averam B. Bender.","The Arthur H. Clark company,",1938.
9952175792401401,.b11667990,Sea routes to the gold fields; the migration by water to California in 1849-1852.,"A. A. Knopf,",1949.
9952175793701401,.b11667862,"The life and adventures in California of Don Agustin Janssens, 1834-1856; edited by William H. Ellison and Francis Price. [Translated by Francis Price]","Huntington Library,",1953.
9952175862701401,.b11685293,"Is Mexico worth saving, by George Agnew Chamberlain ...",The Bobbs-Merrill company,[c1920]
9952175891201401,.b11675391,"Sources of culture in the Middle West; backgrounds versus frontier, edited by Dixon Ryan Fox.","D. Appleton-Century Company, incorporated",[c1934]
9952175892601401,.b1167524x,The keelboat age on western waters [by] Leland D. Baldwin; with chapter decorations by Harvey B. Cushman.,"University of Pittsburgh Press,",1941.
9952175892901401,.b11675214,"Kentucky; a pioneer commonwealth, by N.S. Shaler.","Houghton, Mifflin, and company,",1885.
9952175895001401,.b11675093,"From frontier to plantation in Tennessee; a study in frontier democracy, by Thomas Perkins Abernathy ...","University of North Carolina Press,",1932.
9952175934901401,.b11672286,Virgil. Chapters by Michael Ayrton [and others] Edited by D. R. Dudley.,Basic Books,[1969]
9952175942201401,.b11666328,"The Humboldt, highroad of the West, by Dale L. Morgan, illustrated by Arnold Blanch.","Farrar & Rinehart, incorporated",[1943]
9952175944601401,.b11666249,Treasure Hill; portrait of a silver mining camp.,"University of Arizona Press,",1963.
9952175952501401,.b11666109,Homeward to Zion.,University of Minnesota Press,[1957]
9952175962201401,.b11705279,Franklin D. Roosevelt and foreign affairs. Edited by Edgar B. Nixon.,"Belknap Press of Harvard University Press,",1969-
9952175964701401,.b1170469x,A study in diplomacy; the story of Arthur Bliss Lane.,H. Regnery Co.,[1971]
9952175964801401,.b11705218,"Russia and America, dangers and prospects. Foreword by John J. McCloy.","Published for the Council on Foreign Relations by Harper,",1956.
9952176014501401,.b11689195,"How the Far East was lost; American policy and the creation of Communist China, 1941-1949.","H. Regnery Co.,",1963.
